row_id,address_line_1,address_line_2,city,state,zip,phone,mon_hrs,tue_hrs,wed_hrs,thu_hrs,fri_hrs,sat_hrs,sun_hrs,drive-thru,mobile-order,dunkin-card,kcup,curbside-pickup,has-baskin-robbins,loc_lat,loc_long
4289,43 Worcester St,,Taunton,MA,2780,(508) 880-0489,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,41.9195591,-71.14961653559851
4290,491 Weir St,,Taunton,MA,2780,(508) 824-1206,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,41.88864026049961,-71.08963465841698
4291,5 Washington St,,Taunton,MA,2780,(508) 822-6936,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,True,True,True,True,False,False,41.90251388,-71.099655
4292,508 Middleboro Ave,,Taunton,MA,2718,(508) 823-7848,5:00 AM - 8:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False,41.88264010604947,-71.02798552176944
4293,648 County St,,Taunton,MA,2780,(508) 823-3447,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,41.88626234107772,-71.0676720471069
4294,983 County St,,Taunton,MA,2780,(508) 821-4199,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,True,True,True,True,False,False,41.878667296875,-71.0634722578125
4295,4 Sandwich Road,,Teaticket,MA,2536,(508) 540-0418,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,False,True,True,False,False,41.56897296661327,-70.59470094801853
4296,212 Patriots Rd,,Templeton,MA,1468,(978) 630-9989,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,True,True,True,True,False,False,42.55678233518667,-72.0503282242362
4297,1220 Main Street,,Tewksbury,MA,1876,(978) 851-0419,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,True,True,True,True,False,False,42.60736828236401,-71.22713911347232
4298,1699 Shawsheen Rd,Keri Plaza,Tewksbury,MA,1876,(978) 640-7971,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,True,False,True,True,False,False,N/A,N/A
4299,1785 Andover St,Circle K Mobil,Tewksbury,MA,1876,(978) 851-2165,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,True,True,True,True,False,False,N/A,N/A
4300,1910 Andover St,Speedway,Tewksbury,MA,1876,(978) 851-2420,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,True,True,True,True,False,False,N/A,N/A
4301,1973 Main St,,Tewksbury,MA,1876,(978) 851-7746,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,True,False,True,True,False,False,42.58946899943994,-71.20278874112549
4302,1992 Main St,Petroil Station,Tewksbury,MA,1876,(978) 323-9224,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
4303,381 Main St,,Tewksbury,MA,1876,(978) 851-0422,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,42.6208285891954,-71.26010795782244
4304,5 East St,In Mobil Gas Station,Tewksbury,MA,1876,(978) 851-3543,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
4305,940 Andover St,,Tewksbury,MA,1876,(978) 640-6294,Closed,Closed,Closed,Closed,Closed,Closed,Closed,False,True,True,True,False,False,42.646208,-71.270918
4306,367 Boston St,,Topsfield,MA,1983,(978) 887-3335,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,True,True,True,False,False,42.65061815,-70.93503096110267
4307,17 Elm St,,Townsend,MA,1469,(978) 597-0158,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,42.66540033612758,-71.70659045168473
4308,28 Main St,,Townsend,MA,1469,(978) 597-6619,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,42.650199,-71.661492
4309,440 Middlesex Rd,,Tyngsborough,MA,1879,(978) 649-5547,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,False,True,True,False,False,42.69402081506297,-71.43606149697288
4310,95 Westford Road,#97,Tyngsborough,MA,1879,(978) 226-5417,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,N/A,N/A
4311,10 Hartford Ave,,Upton,MA,1568,(508) 529-9806,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False,42.16858603288157,-71.62362974614392
4312,158 N Main St,,Uxbridge,MA,1569,(508) 278-5050,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,False,True,True,True,False,False,42.08209164009891,-71.63783777993402
4313,30 Lackey Dam Rd,Shell Gas Station,Uxbridge,MA,1569,(508) 476-2640,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,N/A,N/A
4314,225 North Ave,,Wakefield,MA,1880,(781) 213-6938,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,True,True,True,False,False,42.501987,-71.075032
4315,518 Salem St,,Wakefield,MA,1880,(781) 246-2846,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,True,True,True,True,False,False,42.511997800060335,-71.04060442759797
4316,632 Main St,,Wakefield,MA,1880,(781) 245-9701,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,True,False,True,True,False,False,42.26457067441861,-96.8652668372093
4317,1425 Main St,,Walpole,MA,2081,(508) 660-6136,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,False,True,True,False,False,42.132726,-71.26243517647059
4318,506 High Plain St,,Walpole,MA,2081,(508) 660-0473,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,42.14029185889156,-71.21821469641614
4319,550 Providence Hwy,In Walmart,Walpole,MA,2081,(508) 668-0481,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 5:00 PM,8:30 AM - 6:00 PM,8:30 AM - 6:00 PM,8:30 AM - 6:00 PM,9:00 AM - 5:00 PM,False,True,True,True,False,False,N/A,N/A
4320,703 Main St,,Walpole,MA,2081,(508) 660-9818,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,True,True,True,True,False,False,43.12236427958982,-72.43187192219875
4321,995 Old Post Rd,,Walpole,MA,2081,(508) 668-4800,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,True,True,True,True,False,False,42.12479414285714,-71.23254982857142
4322,130 Lexington St,,Waltham,MA,2452,(781) 894-1370,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,False,42.38816335697079,-71.27389715405226
4323,175 Forest St,,Waltham,MA,2452,(781) 647-1219,Closed,Closed,Closed,Closed,Closed,Closed,Closed,False,True,True,False,False,False,42.390693,-71.222323
4324,49 River St,,Waltham,MA,2453,(781) 891-5565,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,False,True,True,True,False,42.368823,-71.218233
4325,511 Totten Pond Rd,,Waltham,MA,2451,(978) 225-2270,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,False,True,True,False,False,False,42.397202199999995,-71.25887686542751
4326,53 Linden St,,Waltham,MA,2452,(781) 899-7742,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,False,42.37929188944976,-71.22227822579728
4327,591 Moody St,In 7-Eleven,Waltham,MA,2453,(781) 899-7286,4:30 AM - 11:30 PM,4:30 AM - 11:30 PM,4:30 AM - 11:30 PM,4:30 AM - 11:30 PM,4:30 AM - 11:30 PM,4:30 AM - 11:30 PM,4:30 AM - 11:30 PM,False,True,True,True,False,False,N/A,N/A
4328,75 3rd Ave,,Waltham,MA,2451,(781) 890-2936,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,6:00 AM - 4:00 PM,6:00 AM - 4:00 PM,False,True,True,True,False,False,N/A,N/A
4329,859 Main St,,Waltham,MA,2451,(781) 893-8641,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,True,False,42.376339,-71.2453495
4330,876A Lexington St,,Waltham,MA,2452,(781) 893-9880,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,False,True,True,False,False,42.4110856,-71.2337369
4331,139 West St,,Ware,MA,1082,(413) 967-4666,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,42.25648245,-72.25168884179091
4332,195 Marion Rd,,Wareham,MA,2571,(508) 295-6413,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,41.755887333333334,-70.73200800000001
4333,2360 Cranberry Hwy,,Wareham,MA,2571,(508) 291-2214,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,True,True,True,True,False,False,41.78784931708517,-70.75032667226735
4334,2505 Cranberry Hwy,,Wareham,MA,2571,(508) 273-0162,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,True,True,True,True,False,False,41.771704965257825,-70.7349495404378
4335,419 Main St,,Wareham,MA,2571,(508) 295-4032,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,41.76285500493629,-70.72165222602227
4336,1300 W Main St,,Warren,MA,1083,(413) 436-5407,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,39.434922,-84.23150849999999
4337,171 Watertown Street,In Stop & Shop,Watertown,MA,2472,(617) 969-6410,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,False,False,False,True,False,False,N/A,N/A
4338,448 Main St,,Watertown,MA,2472,(617) 924-9512,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,5:30 AM - 11:00 PM,6:00 AM - 10:00 PM,False,True,True,True,True,False,42.370637,-71.19487
4339,49 Mount Auburn St,,Watertown,MA,2472,(617) 924-9239,5:00 AM - 1:00 AM,5:00 AM - 1:00 AM,5:00 AM - 1:00 AM,5:00 AM - 1:00 AM,5:00 AM - 1:00 AM,5:00 AM - 1:00 AM,5:00 AM - 1:00 AM,False,True,True,True,True,False,42.366083714285715,-71.18286092857143
4340,635 Mount Auburn St,,Watertown,MA,2472,(617) 924-9721,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,False,True,True,True,False,False,42.3714227,-71.15747407197702
4341,640 Arsenal St,,Watertown,MA,2472,(617) 924-0956,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 8:00 PM,False,True,True,True,True,False,43.97644274115475,-75.92445402388884
4342,15 E Plain St,,Wayland,MA,1778,(508) 651-1953,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,True,True,True,True,False,42.321532175193624,-71.36226376612416
4343,137 E Main St,,Webster,MA,1570,(508) 949-6970,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,False,True,True,True,False,False,43.212905774193544,-77.42505496774194
4344,144 Thompson Rd,,Webster,MA,1570,(508) 949-2027,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,True,True,True,True,False,False,42.04593375,-71.86293475
4345,170 Thompson Rd,,Webster,MA,1570,(508) 943-3202,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 3:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,42.04263521092771,-71.86236053124475
4346,83 E Main St,,Webster,MA,1570,(508) 949-0919,5:00 AM - 8:30 PM,5:00 AM - 8:30 PM,5:00 AM - 8:30 PM,5:00 AM - 8:30 PM,5:00 AM - 8:30 PM,6:00 AM - 3:00 PM,5:00 AM - 8:30 PM,True,False,True,True,False,False,42.0576645,-71.869497
4347,12 Washington St,,Wellesley,MA,2481,(781) 237-3365,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,False,False,True,True,False,False,42.325115153846156,-71.25954784615385
4348,277 Linden St,,Wellesley,MA,2482,(781) 235-1237,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,True,False,42.30199933530928,-71.288488122805
4349,951 Worcester St,,Wellesley,MA,2482,(781) 235-1269,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 7:00 PM,5:00 AM - 5:00 PM,True,False,True,True,False,False,42.304792,-71.322192
4350,978 Worcester St,Route 9 East,Wellesley,MA,2482,(781) 237-1437,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,True,True,True,True,False,False,N/A,N/A
4351,2393 State Hwy Rte 6,,Wellfleet,MA,2667,(508) 349-2525,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,False,True,True,True,False,False,N/A,N/A
4352,2135 Iyannough Rd,,West Barnstable,MA,2668,(508) 362-0389,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,False,41.68913475,-70.33798825000001
4353,244 W Boylston St,,West Boylston,MA,1583,(508) 835-2821,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,42.346010208321914,-71.78684351061149
4354,387 W Center St,,West Bridgewater,MA,2379,(508) 588-0402,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,True,True,True,True,False,False,42.01636933333333,-71.03053533333333
4355,506 W Center St,,West Bridgewater,MA,2379,(508) 588-0409,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,True,True,True,True,False,False,42.0152604603737,-71.04044979727244
4356,575 West Center St,,West Bridgewater,MA,2379,(508) 427-0558,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,True,True,True,True,False,False,42.01242568460402,-71.04976808571676
4357,9 North Main St,,West Bridgewater,MA,2379,(508) 427-9351,4:30 AM - 7:00 PM,4:30 AM - 7:00 PM,4:30 AM - 7:00 PM,4:30 AM - 7:00 PM,4:30 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,False,True,True,False,False,42.01928876187146,-71.00809901905082
4358,92 W. Main St,,West Brookfield,MA,1585,(508) 867-7440,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,42.23340584209386,-72.15007917919151
4359,1191 Main St,,West Concord,MA,1742,(978) 287-4100,4:30 AM - 7:00 PM,4:30 AM - 7:00 PM,4:30 AM - 7:00 PM,4:30 AM - 7:00 PM,4:30 AM - 7:00 PM,4:30 AM - 7:00 PM,6:00 AM - 7:00 PM,False,True,True,True,False,False,42.456279,-71.390048
4360,927 Main St,,West Dennis,MA,2670,(508) 394-0496,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,False,True,True,True,False,False,41.66785027344068,-70.15063727932896
4361,1435-1445 Vfw Pkwy,,West Roxbury,MA,2132,(617) 325-3107,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
4362,155 Spring St,,West Roxbury,MA,2132,(617) 469-0863,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,False,42.275965,-71.167071
4363,5305 Washington St,,West Roxbury,MA,2132,(617) 325-7159,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,False,True,True,False,False,42.266728,-71.151244
4364,11 Pierce St,,West Springfield,MA,1089,(413) 739-8577,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,42.12925220408163,-72.62962440816327
4365,1305 Memorial Ave,Eastern Expo Fairgrounds,West Springfield,MA,1089,(413) 734-7632,Closed,Closed,Closed,Closed,Closed,Closed,Closed,False,False,False,False,False,False,N/A,N/A
4366,1333 Westfield St,,West Springfield,MA,1089,(413) 746-0640,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,False,True,True,False,False,42.10696922847374,-72.64564763896557
4367,2068 Riverdale St,,West Springfield,MA,1089,(413) 739-1612,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,42.158753638105004,-72.63324994246159
4368,85 Memorial Ave,,West Springfield,MA,1089,(413) 734-7632,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,False,True,True,False,False,42.096934,-72.59860671428572
4369,464 Route 28,,West Yarmouth,MA,2673,(508) 862-9062,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,41.650596,-70.24042
4370,124 Turnpike Rd,,Westborough,MA,1581,(508) 366-5784,Open 24 Hours,Open 24 Hours,Open 24 Hours,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,Open 24 Hours,True,True,True,True,False,False,42.28527969445773,-71.60154277135953
4371,166 Milk St,Westmeadown Plaza,Westborough,MA,1581,(508) 898-8671,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,True,True,True,False,False,N/A,N/A
4372,185 Turnpike Rd,Xtra Mart Gas Station,Westborough,MA,1581,(508) 898-9801,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,True,True,True,True,False,False,N/A,N/A
4373,35 East Main St,,Westborough,MA,1581,(508) 871-0957,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,42.27039,-71.612447
